detail_name,outlet,selling_price,avg_selling_price,max_selling_price,min_selling_price
Aktion,3175,123.0,5.86,123.0,0.01
Antipasti variabler Preis,1505,356.76,41.64,356.76,0.01
BR Sonstige Lebensmittel,530,200.0,1.52,1329.48,0.01
BR Sonstige Lebensmittel,530,226.8,1.52,1329.48,0.01
BR Sonstige Lebensmittel,530,137.3,1.52,1329.48,0.01
BR Sonstige Lebensmittel,530,168.35,1.52,1329.48,0.01
BR Sonstige Lebensmittel,530,160.0,1.52,1329.48,0.01
BR Sonstige Lebensmittel,530,1329.48,1.52,1329.48,0.01
BR Sonstige Lebensmittel,530,366.4,1.52,1329.48,0.01
BR Sonstige Lebensmittel,530,725.4,1.52,1329.48,0.01
BR offen,303,104.3,5.87,1080.0,0.01
BR offen,303,175.0,5.87,1080.0,0.01
BR offen,303,208.6,5.87,1080.0,0.01
BR offen,303,140.0,5.87,1080.0,0.01
BR offen,303,315.0,5.87,1080.0,0.01
BR offen,303,102.0,5.87,1080.0,0.01
BR offen,303,1080.0,5.87,1080.0,0.01
Differenz. offen,428,394.68,40.28,780.83,0.01
Differenz. offen,428,780.83,40.28,780.83,0.01
Differenz. offen,428,344.3,40.28,780.83,0.01
Differenz. offen,428,137.88,40.28,780.83,0.01
Differenz. offen,428,254.35,40.28,780.83,0.01
Differenz. offen,428,308.04,40.28,780.83,0.01
Differenz. offen,428,157.04,40.28,780.83,0.01
Differenz. offen,428,161.95,40.28,780.83,0.01
Differenz. offen,428,143.78,40.28,780.83,0.01
Differenz. offen,428,246.21,40.28,780.83,0.01
Differenz. offen,428,197.37,40.28,780.83,0.01
Differenz. offen,428,134.3,40.28,780.83,0.01
Differenz. offen,428,216.22,40.28,780.83,0.01
Differenz. offen,428,262.2,40.28,780.83,0.01
Differenz. offen,428,137.31,40.28,780.83,0.01
Differenz. offen,428,206.04,40.28,780.83,0.01
Differenz. offen,428,310.18,40.28,780.83,0.01
Differenz. offen,428,139.33,40.28,780.83,0.01
Differenz. offen,428,122.73,40.28,780.83,0.01
Differenz. offen,428,293.31,40.28,780.83,0.01
Differenz. offen,428,161.93,40.28,780.83,0.01
Differenz. offen,428,161.73,40.28,780.83,0.01
Differenz. offen,428,128.82,40.28,780.83,0.01
Differenz. offen,428,170.52,40.28,780.83,0.01
Differenz. offen,428,146.15,40.28,780.83,0.01
Differenz. offen,428,181.14,40.28,780.83,0.01
Differenz. offen,428,132.41,40.28,780.83,0.01
Differenz. offen,428,160.59,40.28,780.83,0.01
Differenz. offen,428,250.08,40.28,780.83,0.01
Differenz. offen,428,146.4,40.28,780.83,0.01
Differenz. offen,428,329.45,40.28,780.83,0.01
Differenz. offen,428,301.44,40.28,780.83,0.01
Divers Heißgetränke,4434,238.25,7.09,238.25,0.01
Divers Heißgetränke,4434,105.87,7.09,238.25,0.01
Divers Küche,474,149.0,7.43,352.0,0.01
Divers Küche,474,257.1,7.43,352.0,0.01
Divers Küche,474,141.5,7.43,352.0,0.01
Divers Küche,474,352.0,7.43,352.0,0.01
Divers Küche,474,104.0,7.43,352.0,0.01
Divers Lunch,4434,151.7,14.45,151.7,0.01
Essen variabler Preis,1505,297.4,14.88,488.55,0.01
Essen variabler Preis,1505,488.55,14.88,488.55,0.01
Food Div.,4434,220.39,20.84,349.74,0.01
Food Div.,4434,174.0,20.84,349.74,0.01
Food Div.,4429,349.74,20.84,349.74,0.01
Food Div.,4434,115.2,20.84,349.74,0.01
Food Div.,4434,116.0,20.84,349.74,0.01
Food Div.,4429,151.98,20.84,349.74,0.01
Freie Eingabe Hauptgang,530,199.92,7.59,199.92,0.01
Frühstück offen,1573,158.4,2.02,158.4,0.01
Gast,425,183.2,12.29,274.8,0.01
Gast,425,210.68,12.29,274.8,0.01
Gast,425,128.24,12.29,274.8,0.01
Gast,425,164.88,12.29,274.8,0.01
Gast,425,137.4,12.29,274.8,0.01
Gast,425,274.8,12.29,274.8,0.01
Gast,425,109.92,12.29,274.8,0.01
Gast,425,229.0,12.29,274.8,0.01
Küche Offen,526,2585.0,8.32,2585.0,0.01
Küche Offen,526,240.0,8.32,2585.0,0.01
Küche Offen,526,144.0,8.32,2585.0,0.01
Küche divers,473,396.5,3.7,396.5,0.01
Küche offen,929,101.9,3.64,1193.05,0.01
Küche offen,929,234.0,3.64,1193.05,0.01
Küche offen,929,350.33,3.64,1193.05,0.01
Küche offen,472,130.0,3.64,1193.05,0.01
Küche offen,252,1193.05,3.64,1193.05,0.01
Küche offen,252,237.0,3.64,1193.05,0.01
Küche offen,252,1036.34,3.64,1193.05,0.01
Küche offen,428,122.57,3.64,1193.05,0.01
Küche offen,283,170.1,3.64,1193.05,0.01
Küche offen,283,120.0,3.64,1193.05,0.01
Küche offen,283,114.5,3.64,1193.05,0.01
Küche offen,283,111.0,3.64,1193.05,0.01
Küche offen,283,106.5,3.64,1193.05,0.01
Küche offen,283,301.0,3.64,1193.05,0.01
Küche offen,4039,131.4,3.64,1193.05,0.01
Küche offen,1318,102.4,3.64,1193.05,0.01
Küche offen,929,174.0,3.64,1193.05,0.01
Küche offen,1318,208.0,3.64,1193.05,0.01
Küche offen,1318,115.2,3.64,1193.05,0.01
Küche offen,238,147.6,3.64,1193.05,0.01
Küche offen,252,225.0,3.64,1193.05,0.01
Küche offen,1803,458.5,3.64,1193.05,0.01
Küche offen,283,129.5,3.64,1193.05,0.01
Küche offen,1560,136.8,3.64,1193.05,0.01
Küche offen,1272,113.3,3.64,1193.05,0.01
Küche offen,929,643.5,3.64,1193.05,0.01
Küche offen,929,104.3,3.64,1193.05,0.01
Küche offen,929,400.0,3.64,1193.05,0.01
Küche offen,252,450.0,3.64,1193.05,0.01
Küche offen,252,144.0,3.64,1193.05,0.01
Küche offen,252,200.0,3.64,1193.05,0.01
Küche offen,252,743.32,3.64,1193.05,0.01
Küche offen,1318,125.1,3.64,1193.05,0.01
Küche offen,428,165.0,3.64,1193.05,0.01
Küche offen,283,150.0,3.64,1193.05,0.01
Küche offen,283,119.0,3.64,1193.05,0.01
Küche offen,283,695.3,3.64,1193.05,0.01
Küche offen,252,549.44,3.64,1193.05,0.01
Küche offen,252,713.6,3.64,1193.05,0.01
Küche offen,1318,192.0,3.64,1193.05,0.01
Küche offen,1318,140.0,3.64,1193.05,0.01
Küche offen,374,130.5,3.64,1193.05,0.01
Küche offen,374,175.0,3.64,1193.05,0.01
Küche offen,1318,221.0,3.64,1193.05,0.01
Küche offen,252,945.45,3.64,1193.05,0.01
Küche offen,252,396.0,3.64,1193.05,0.01
Küche offen,252,161.5,3.64,1193.05,0.01
Küche offen,233,216.0,3.64,1193.05,0.01
LM offen BR,1444,107.55,3.91,107.55,0.01
LM offen BR,1444,105.0,3.91,107.55,0.01
Menü offen,1567,114.0,15.29,19474.0,0.01
Menü offen,4426,1498.0,15.29,19474.0,0.01
Menü offen,4426,964.0,15.29,19474.0,0.01
Menü offen,4426,1028.0,15.29,19474.0,0.01
Menü offen,4426,19474.0,15.29,19474.0,0.01
Menü offen,4426,992.0,15.29,19474.0,0.01
Menü offen,4426,5767.3,15.29,19474.0,0.01
Menü offen,4426,131.25,15.29,19474.0,0.01
Menü offen,4426,203.0,15.29,19474.0,0.01
Menü offen,4426,1277.64,15.29,19474.0,0.01
Menü offen,4426,1176.0,15.29,19474.0,0.01
Menü offen,4426,294.5,15.29,19474.0,0.01
Menü offen,4426,127.33,15.29,19474.0,0.01
Menü offen,3134,112.61,15.29,19474.0,0.01
Menü offen,4426,166.8,15.29,19474.0,0.01
Menü offen,4426,1147.85,15.29,19474.0,0.01
Menü offen,4426,480.0,15.29,19474.0,0.01
Menü offen,4426,736.0,15.29,19474.0,0.01
Menü offen,4426,577.92,15.29,19474.0,0.01
Menü offen,4426,775.0,15.29,19474.0,0.01
Menü offen,4426,2712.45,15.29,19474.0,0.01
Menü offen,4426,681.8,15.29,19474.0,0.01
Menü offen,4426,401.25,15.29,19474.0,0.01
Menü offen,4426,585.75,15.29,19474.0,0.01
Menü offen,4426,136.45,15.29,19474.0,0.01
Mittag Offen,1435,297.6,8.57,379.16,0.01
Mittag Offen,1435,191.7,8.57,379.16,0.01
Mittag Offen,1435,122.1,8.57,379.16,0.01
Mittag Offen,1435,279.8,8.57,379.16,0.01
Mittag Offen,1435,319.2,8.57,379.16,0.01
Mittag Offen,1435,236.8,8.57,379.16,0.01
Mittag Offen,1435,379.16,8.57,379.16,0.01
Obstkorb,3435,450.0,36.99,450.0,0.01
Salat klein,1477,140.0,1.67,140.0,0.01
Salat klein,1477,130.0,1.67,140.0,0.01
Sonstige Lebensmittel ZV,530,133.0,2.91,200.0,0.01
Sonstige Lebensmittel ZV,530,114.0,2.91,200.0,0.01
Sonstige Lebensmittel ZV,530,200.0,2.91,200.0,0.01
Sonstige Lebensmittel ZV,530,103.6,2.91,200.0,0.01
Speisen divers,995,339.72,3.53,1240.0,0.01
Speisen divers,1427,128.38,3.53,1240.0,0.01
Speisen divers,1572,120.0,3.53,1240.0,0.01
Speisen divers,966,500.0,3.53,1240.0,0.01
Speisen divers,966,625.0,3.53,1240.0,0.01
Speisen divers,966,325.0,3.53,1240.0,0.01
Speisen divers,966,210.0,3.53,1240.0,0.01
Speisen divers,966,1240.0,3.53,1240.0,0.01
Speisen divers,966,178.5,3.53,1240.0,0.01
Speisen divers,966,262.5,3.53,1240.0,0.01
Speisen divers,966,189.0,3.53,1240.0,0.01
Speisen divers,966,225.0,3.53,1240.0,0.01
Speisen divers,966,375.0,3.53,1240.0,0.01
Speisen divers,995,228.0,3.53,1240.0,0.01
Speisen divers,1572,207.5,3.53,1240.0,0.01
Speisen divers,1424,344.34,3.53,1240.0,0.01
Speisen divers,1424,105.04,3.53,1240.0,0.01
Speisen divers,1424,144.43,3.53,1240.0,0.01
Speisen divers,1575,165.6,3.53,1240.0,0.01
Speisen divers,1613,144.0,3.53,1240.0,0.01
Speisen divers,995,117.95,3.53,1240.0,0.01
Speisen divers,1424,295.31,3.53,1240.0,0.01
Speisen divers,1361,553.5,3.53,1240.0,0.01
Speisen divers,966,1043.0,3.53,1240.0,0.01
Speisen divers,966,164.5,3.53,1240.0,0.01
Speisen divers,966,336.0,3.53,1240.0,0.01
Speisen divers,966,807.25,3.53,1240.0,0.01
Speisen divers,966,187.5,3.53,1240.0,0.01
Speisen divers,1424,160.25,3.53,1240.0,0.01
Speisen divers ,995,339.72,3.32,1240.0,0.01
Speisen divers ,995,228.0,3.32,1240.0,0.01
Speisen divers ,1427,128.38,3.32,1240.0,0.01
Speisen divers ,995,117.95,3.32,1240.0,0.01
Speisen divers ,1572,207.5,3.32,1240.0,0.01
Speisen divers ,1572,120.0,3.32,1240.0,0.01
Speisen divers ,966,336.0,3.32,1240.0,0.01
Speisen divers ,966,178.5,3.32,1240.0,0.01
Speisen divers ,966,325.0,3.32,1240.0,0.01
Speisen divers ,966,625.0,3.32,1240.0,0.01
Speisen divers ,966,1240.0,3.32,1240.0,0.01
Speisen divers ,966,500.0,3.32,1240.0,0.01
Speisen divers ,966,262.5,3.32,1240.0,0.01
Speisen divers ,966,1043.0,3.32,1240.0,0.01
Speisen divers ,966,164.5,3.32,1240.0,0.01
Speisen divers ,966,807.25,3.32,1240.0,0.01
Speisen divers ,966,187.5,3.32,1240.0,0.01
Speisen divers ,966,189.0,3.32,1240.0,0.01
Speisen divers ,966,225.0,3.32,1240.0,0.01
Speisen divers ,966,375.0,3.32,1240.0,0.01
Speisen divers ,966,210.0,3.32,1240.0,0.01
Speisen divers ,1424,344.34,3.32,1240.0,0.01
Speisen divers ,1424,105.04,3.32,1240.0,0.01
Speisen divers ,1424,144.43,3.32,1240.0,0.01
Speisen divers ,1572,126.0,3.32,1240.0,0.01
Speisen divers ,1572,110.5,3.32,1240.0,0.01
Speisen divers ,1575,165.6,3.32,1240.0,0.01
Speisen divers ,1598,975.15,3.32,1240.0,0.01
Speisen divers ,1613,144.0,3.32,1240.0,0.01
Speisen divers ,1424,160.25,3.32,1240.0,0.01
Speisen divers ,1424,102.0,3.32,1240.0,0.01
Speisen divers ,1424,127.5,3.32,1240.0,0.01
Speisen divers ,1424,281.25,3.32,1240.0,0.01
Speisen divers ,1424,295.31,3.32,1240.0,0.01
Speisen divers ,1424,144.38,3.32,1240.0,0.01
Speisen divers ,1424,243.75,3.32,1240.0,0.01
Speisen divers ,1361,122.5,3.32,1240.0,0.01
Speisen divers ,1361,315.0,3.32,1240.0,0.01
Speisen divers ,1361,140.0,3.32,1240.0,0.01
Speisen divers ,1361,553.5,3.32,1240.0,0.01
Speisen divers ,1361,156.3,3.32,1240.0,0.01
Take away divers,7106,629.87,5.28,629.87,0.01
Take away divers,7106,209.0,5.28,629.87,0.01
Take away divers,7106,248.93,5.28,629.87,0.01
Take away divers,7106,120.0,5.28,629.87,0.01
Take away divers,7106,103.0,5.28,629.87,0.01
Take away divers,7106,119.8,5.28,629.87,0.01
Take away divers,7106,146.85,5.28,629.87,0.01
Taste Dummy,1347,215.5,3.06,215.5,0.01
ZV divers,1361,229.0,3.96,721.5,0.01
ZV divers,1576,156.0,3.96,721.5,0.01
ZV divers,1575,721.5,3.96,721.5,0.01
ZV divers,518,275.6,3.96,721.5,0.01
ZV divers,811,130.5,3.96,721.5,0.01
ZV divers,811,458.2,3.96,721.5,0.01
ZV divers,1568,120.0,3.96,721.5,0.01
ZV divers,3260,380.0,3.96,721.5,0.01
ZV divers,3260,373.3,3.96,721.5,0.01
ZV divers,1571,220.0,3.96,721.5,0.01
ZV divers,1361,112.5,3.96,721.5,0.01
ZV divers,1361,153.2,3.96,721.5,0.01
ZV offen,923,286.0,3.09,882.0,0.01
ZV offen,1135,190.0,3.09,882.0,0.01
ZV offen,1605,101.4,3.09,882.0,0.01
ZV offen,1605,273.59,3.09,882.0,0.01
ZV offen,1605,715.9,3.09,882.0,0.01
ZV offen,1227,220.0,3.09,882.0,0.01
ZV offen,303,120.0,3.09,882.0,0.01
ZV offen,303,108.0,3.09,882.0,0.01
ZV offen,303,130.0,3.09,882.0,0.01
ZV offen,1264,148.5,3.09,882.0,0.01
ZV offen,303,882.0,3.09,882.0,0.01
bel.Brötchen offen,1446,324.0,1.88,324.0,0.01
bel.Brötchen offen,1446,169.0,1.88,324.0,0.01
bel.Brötchen offen,1446,162.0,1.88,324.0,0.01
Bionade Konferenz,526,132.0,13.08,211.2,2.2
Bionade Konferenz,526,211.2,13.08,211.2,2.2
Bionade Konferenz,526,184.8,13.08,211.2,2.2
Bionade Konferenz,526,110.0,13.08,211.2,2.2
"Fritz Kola Schorle 0,2l Konfer",526,107.8,7.41,107.8,1.4
Gutschein Avnet 5 Eu,526,335.0,75.73,3900.0,5.0
Gutschein Avnet 5 Eu,526,265.0,75.73,3900.0,5.0
Gutschein Avnet 5 Eu,526,3900.0,75.73,3900.0,5.0
Gutschein Avnet 5 Eu,526,315.0,75.73,3900.0,5.0
Gutschein Avnet 5 Eu,526,350.0,75.73,3900.0,5.0
Kaffee Tasse Konferenz,526,360.0,57.0,360.0,9.0
Konferenz Offen,526,2805.0,172.9,2805.0,1.4
Konferenz Offen,526,630.0,172.9,2805.0,1.4
Kuchen vers. Sorten Konferenzs,526,420.0,29.26,420.0,8.4
Menü 1,526,129.2,4.5,1132.4,0.2
Menü 1,526,136.0,4.5,1132.4,0.2
Menü 1,526,109.2,4.5,1132.4,0.2
Menü 1,526,112.0,4.5,1132.4,0.2
Menü 1,526,120.0,4.5,1132.4,0.2
Menü 1,526,106.4,4.5,1132.4,0.2
Menü 1,526,125.8,4.5,1132.4,0.2
Menü 1,526,140.4,4.5,1132.4,0.2
Menü 1,526,179.4,4.5,1132.4,0.2
Menü 1,526,129.6,4.5,1132.4,0.2
Menü 1,526,177.6,4.5,1132.4,0.2
Menü 1,526,122.4,4.5,1132.4,0.2
Menü 1,526,114.0,4.5,1132.4,0.2
Menü 1,526,133.2,4.5,1132.4,0.2
Menü 2 Hauptgericht,526,107.8,9.74,456.0,4.6
Menü 2 Hauptgericht,526,176.4,9.74,456.0,4.6
Menü 2 Hauptgericht,526,186.2,9.74,456.0,4.6
Menü 2 Hauptgericht,526,140.0,9.74,456.0,4.6
Menü 2 Hauptgericht,526,233.2,9.74,456.0,4.6
Menü 2 Hauptgericht,526,168.0,9.74,456.0,4.6
Menü 2 Hauptgericht,526,115.2,9.74,456.0,4.6
Menü 2 Hauptgericht,526,228.8,9.74,456.0,4.6
Menü 2 Hauptgericht,526,127.4,9.74,456.0,4.6
Menü 2 Hauptgericht,526,193.8,9.74,456.0,4.6
Menü 2 Hauptgericht,526,112.8,9.74,456.0,4.6
Menü 2 Hauptgericht,526,114.0,9.74,456.0,4.6
Menü 2 Hauptgericht,526,135.2,9.74,456.0,4.6
Menü 2 Hauptgericht,526,102.0,9.74,456.0,4.6
Menü 2 Hauptgericht,526,137.2,9.74,456.0,4.6
Menü 2 Hauptgericht,526,201.6,9.74,456.0,4.6
Menü 2 Hauptgericht,526,150.4,9.74,456.0,4.6
Menü 2 Hauptgericht,526,294.0,9.74,456.0,4.6
Menü 2 Hauptgericht,526,116.6,9.74,456.0,4.6
Menü 2 Hauptgericht,526,254.8,9.74,456.0,4.6
Menü 2 Hauptgericht,526,105.6,9.74,456.0,4.6
Menü 2 Hauptgericht,526,144.0,9.74,456.0,4.6
Menü 2 Hauptgericht,526,156.8,9.74,456.0,4.6
Menü 2 Hauptgericht,526,202.4,9.74,456.0,4.6
Menü 2 Hauptgericht,526,188.0,9.74,456.0,4.6
Menü 2 Hauptgericht,526,103.4,9.74,456.0,4.6
Menü 2 Hauptgericht,526,264.6,9.74,456.0,4.6
Menü 2 Hauptgericht,526,270.0,9.74,456.0,4.6
Menü 2 Hauptgericht,526,249.6,9.74,456.0,4.6
Menü 2 Hauptgericht,526,297.0,9.74,456.0,4.6
Menü 2 Hauptgericht,526,250.0,9.74,456.0,4.6
Menü 2 Hauptgericht,526,163.2,9.74,456.0,4.6
Menü 2 Hauptgericht,526,245.0,9.74,456.0,4.6
Menü 2 Hauptgericht,526,260.0,9.74,456.0,4.6
Menü 2 Hauptgericht,526,295.8,9.74,456.0,4.6
Menü 2 Hauptgericht,526,172.8,9.74,456.0,4.6
Menü 2 Hauptgericht,526,384.8,9.74,456.0,4.6
Menü 2 Hauptgericht,526,259.2,9.74,456.0,4.6
Menü 2 Hauptgericht,526,303.6,9.74,456.0,4.6
Menü 2 Hauptgericht,526,117.6,9.74,456.0,4.6
Menü 2 Hauptgericht,526,234.6,9.74,456.0,4.6
Menü 2 Hauptgericht,526,120.0,9.74,456.0,4.6
Menü 2 Hauptgericht,526,230.4,9.74,456.0,4.6
Menü 2 Hauptgericht,526,456.0,9.74,456.0,4.6
Menü 2 Hauptgericht,526,280.0,9.74,456.0,4.6
Menü 2 Hauptgericht,526,112.2,9.74,456.0,4.6
Menü 2 Hauptgericht,526,288.0,9.74,456.0,4.6
Menü 2 Hauptgericht,526,114.4,9.74,456.0,4.6
Menü 2 Hauptgericht,526,364.0,9.74,456.0,4.6
Menü 3,526,188.8,5.19,589.0,0.05
Menü 3,526,168.0,5.19,589.0,0.05
Menü 3,526,252.0,5.19,589.0,0.05
Menü 3,526,210.8,5.19,589.0,0.05
Menü 3,526,235.6,5.19,589.0,0.05
Menü 3,526,186.0,5.19,589.0,0.05
Menü 3,526,242.0,5.19,589.0,0.05
Menü 3,526,390.0,5.19,589.0,0.05
Menü 3,526,330.6,5.19,589.0,0.05
Menü 3,526,232.0,5.19,589.0,0.05
Menü 3,526,190.4,5.19,589.0,0.05
Menü 3,526,239.4,5.19,589.0,0.05
Menü 3,526,271.4,5.19,589.0,0.05
Menü 3,526,283.2,5.19,589.0,0.05
Menü 3,526,348.0,5.19,589.0,0.05
Menü 3,526,197.2,5.19,589.0,0.05
Menü 3,526,118.8,5.19,589.0,0.05
Menü 3,526,193.8,5.19,589.0,0.05
Menü 3,526,177.0,5.19,589.0,0.05
Menü 3,526,132.0,5.19,589.0,0.05
Menü 3,526,183.6,5.19,589.0,0.05
Menü 3,526,228.0,5.19,589.0,0.05
Menü 3,526,121.0,5.19,589.0,0.05
Menü 3,526,116.0,5.19,589.0,0.05
Menü 3,526,212.8,5.19,589.0,0.05
Menü 3,526,176.0,5.19,589.0,0.05
Menü 3,526,125.4,5.19,589.0,0.05
Menü 3,526,127.6,5.19,589.0,0.05
Menü 3,526,165.0,5.19,589.0,0.05
Menü 3,526,100.8,5.19,589.0,0.05
Menü 3,526,110.0,5.19,589.0,0.05
Menü 3,526,132.6,5.19,589.0,0.05
Menü 3,526,114.0,5.19,589.0,0.05
Menü 3,526,156.8,5.19,589.0,0.05
Menü 3,526,108.0,5.19,589.0,0.05
Menü 3,526,129.6,5.19,589.0,0.05
Menü 3,526,102.6,5.19,589.0,0.05
Menü 3,526,198.0,5.19,589.0,0.05
Menü 3,526,129.8,5.19,589.0,0.05
Menü 3,526,278.4,5.19,589.0,0.05
Menü 3,526,212.4,5.19,589.0,0.05
Menü 3,526,112.0,5.19,589.0,0.05
Menü 3,526,106.2,5.19,589.0,0.05
Menü 3,526,139.2,5.19,589.0,0.05
Menü 3,526,174.0,5.19,589.0,0.05
Menü 3,526,123.2,5.19,589.0,0.05
Menü 3,526,117.6,5.19,589.0,0.05
"Vio Apollinaris PET 0,5L",526,446.4,1.21,446.4,0.7
"Vio Bio 0,3L Glas Konferenz",526,105.0,16.42,105.0,4.2
"Wasser 0,75L Konferenz",526,108.0,26.91,162.0,1.8
"Wasser 0,75L Konferenz",526,162.0,26.91,162.0,1.8
Weizenbröt. Standard,526,142.5,2.25,250.0,0.4
Weizenbröt. Standard,526,171.0,2.25,250.0,0.4
Butterbrezel,518,117.0,2.04,1440.0,0.5
Butterbrezel,1424,125.5,2.04,1440.0,0.5
Butterbrezel,1424,163.15,2.04,1440.0,0.5
Butterbrezel,3303,1440.0,2.04,1440.0,0.5
Butterbrezel,3303,108.0,2.04,1440.0,0.5
Butterbrezel,1549,140.0,2.04,1440.0,0.5
Butterbrezel,1549,105.0,2.04,1440.0,0.5
Butterbrezel,1424,112.95,2.04,1440.0,0.5
Butterbrezel,1424,100.4,2.04,1440.0,0.5
Butterbrezel,1312,172.5,2.04,1440.0,0.5
Essen außer Haus,7175,180.0,7.15,848.3,0.5
Essen außer Haus,7175,848.3,7.15,848.3,0.5
Essen außer Haus,7175,127.7,7.15,848.3,0.5
Essen außer Haus,7175,223.44,7.15,848.3,0.5
Essen außer Haus,7175,286.0,7.15,848.3,0.5
Event Speisen,4432,168.02,33.32,168.02,0.5
Event Speisen,4432,140.18,33.32,168.02,0.5
Frühstück Offen,1545,212.34,8.08,212.34,0.5
Küche 7%,1500,165.0,5.79,165.0,0.5
Mars,758,110.0,1.17,110.0,0.5
Menü 2,1477,127.6,4.57,1370.8,0.5
Menü 2,1477,118.8,4.57,1370.8,0.5
Menü 2,373,271.4,4.57,1370.8,0.5
Menü 2,1402,145.2,4.57,1370.8,0.5
Menü 2,1477,105.6,4.57,1370.8,0.5
Menü 2,1477,226.8,4.57,1370.8,0.5
Menü 2,373,1370.8,4.57,1370.8,0.5
Menü 2,1402,106.2,4.57,1370.8,0.5
Menü 2,1224,160.0,4.57,1370.8,0.5
Menü 2,1224,200.0,4.57,1370.8,0.5
Menü 2,1224,155.0,4.57,1370.8,0.5
Menü 2,1402,348.0,4.57,1370.8,0.5
Menü 2,1477,176.0,4.57,1370.8,0.5
Menü 2,1477,120.0,4.57,1370.8,0.5
Menü 2,1477,114.4,4.57,1370.8,0.5
Menü 2,373,111.0,4.57,1370.8,0.5
Menü 2,1477,108.0,4.57,1370.8,0.5
Menü 2,1477,100.8,4.57,1370.8,0.5
Menü 2,1142,220.5,4.57,1370.8,0.5
Menü 2,373,969.85,4.57,1370.8,0.5
Menü 2,1477,132.0,4.57,1370.8,0.5
Menü 2,1477,110.0,4.57,1370.8,0.5
Menü 2,1142,105.0,4.57,1370.8,0.5
Menü 2,1142,135.0,4.57,1370.8,0.5
Menü 2,1142,153.0,4.57,1370.8,0.5
Menü 2,1477,104.0,4.57,1370.8,0.5
Menü 2,1477,156.0,4.57,1370.8,0.5
Menü 2,1402,124.0,4.57,1370.8,0.5
Menü 2,1402,177.6,4.57,1370.8,0.5
Menü 5,1142,323.4,5.67,625.0,0.5
Menü 5,1250,625.0,5.67,625.0,0.5
Menü 5,1250,112.5,5.67,625.0,0.5
Menü 5,1142,108.0,5.67,625.0,0.5
Menü 5,1250,180.0,5.67,625.0,0.5
Menü 5,1250,105.0,5.67,625.0,0.5
Menü 5,1250,194.7,5.67,625.0,0.5
Menü 5,1250,120.0,5.67,625.0,0.5
Menü 5,1250,149.5,5.67,625.0,0.5
"Mineralwasser 0,25 l",1594,128.0,6.28,194.75,0.5
"Mineralwasser 0,25 l",518,120.0,6.28,194.75,0.5
"Mineralwasser 0,25 l",518,140.0,6.28,194.75,0.5
"Mineralwasser 0,25 l",1617,182.4,6.28,194.75,0.5
"Mineralwasser 0,25 l",3260,194.75,6.28,194.75,0.5
"Mineralwasser 0,25 l",3260,157.7,6.28,194.75,0.5
"Mineralwasser 0,25 l",3303,101.4,6.28,194.75,0.5
"Mineralwasser 0,25 l",1588,105.0,6.28,194.75,0.5
Mittag Diverse,1268,282.7,22.03,282.7,0.5
Pott Kaffee,1611,117.0,2.26,241.0,0.5
Pott Kaffee,1611,241.0,2.26,241.0,0.5
Preis offen 19%,1433,240.0,74.95,240.0,0.5
Snacking offen,1467,105.0,6.3,129.6,0.5
Snacking offen,1467,129.6,6.3,129.6,0.5
Brötchen normal belegt,1336,120.0,1.6,120.0,1.5
"Butterbrezel, Butterstange",1459,208.7,1.78,208.7,1.5
"Coca Cola 0,2",1370,108.0,15.26,108.0,1.5
Divers Süßes,4434,140.4,33.22,140.4,1.5
Gebäckmischung zum Kaffee,1472,144.1,14.97,144.1,1.5
Gemeinkosten,4411,3446.4,680.58,3446.4,1.5
Gemeinkosten,4411,3446.39,680.58,3446.4,1.5
Gemeinkosten,4411,2793.16,680.58,3446.4,1.5
Gemeinkosten,4411,2793.15,680.58,3446.4,1.5
Gäste GTK p.P,3346,135.0,25.6,135.0,1.5
"Güstrower 0,7L",1510,122.4,16.34,122.4,1.5
"Güstrower 0,7L",1510,115.5,16.34,122.4,1.5
H.G. 2,283,115.05,4.85,116.1,1.5
H.G. 2,283,116.1,4.85,116.1,1.5
Himbi,1433,320.0,2.61,320.0,1.5
Kanne Tee,560,108.3,11.03,269.1,1.5
Kanne Tee,560,129.96,11.03,269.1,1.5
"Konf. Saft 0,2l",1317,144.0,16.0,154.5,1.5
"Konf. Saft 0,2l",1317,108.0,16.0,154.5,1.5
"Konf. Saft 0,2l",1317,154.5,16.0,154.5,1.5
"Konf. Wasser 0,25l",1317,108.0,17.15,180.0,1.5
"Konf. Wasser 0,25l",1317,142.5,17.15,180.0,1.5
"Konf. Wasser 0,25l",1317,180.0,17.15,180.0,1.5
Konfekt 10forTwo,1433,336.0,2.62,336.0,1.5
Konferenz Weitergehendes Catering,1885,147.4,41.54,147.4,1.5
"Mineralwasser 0,25 mKs",4039,105.0,26.56,105.0,1.5
Nogger Choc,374,559.8,2.1,559.8,1.5
Nogger choc,1500,170.0,2.61,170.0,1.5
Obst im Glas,3346,130.0,7.85,130.0,1.5
Salatschale klein,1312,129.0,1.94,129.0,1.5
Salatschale klein ,1312,129.0,1.8,153.0,1.5
Salatschale klein ,1312,153.0,1.8,153.0,1.5
Snack Automat Piazza 7%,7175,402.65,111.76,402.65,1.5
Snack Automat Piazza 7%,7175,372.0,111.76,402.65,1.5
Snack Automat Piazza 7%,7175,349.7,111.76,402.65,1.5
Speisen SV,283,4380.03,591.4,4380.03,1.5
Speisen SV,283,2315.74,591.4,4380.03,1.5
